ime,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
10:36:39.870,eb:33:2e:f9:57:b5,,-0.416504,0.086914,-0.915527,4.27246,-11.9019,-8.05664,,,,,,,172.93,22.0331,178.297
10:36:39.884,eb:33:2e:f9:57:b5,,-0.453613,0.12207,-0.888672,-0.244141,4.45557,-2.07519,,,,,,,173.04,22.2034,178.5
10:36:39.927,eb:33:2e:f9:57:b5,,-0.391113,0.137207,-0.938965,0.671387,5.73731,-0.488281,,,,,,,173.084,21.9342,178.577
10:36:39.969,eb:33:2e:f9:57:b5,,-0.390137,0.134766,-0.935059,4.45557,-6.28662,-2.13623,,,,,,,173.221,21.9891,178.649
10:36:40.010,eb:33:2e:f9:57:b5,,-0.425293,0.132812,-0.900391,5.85938,-2.80762,-1.89209,,,,,,,173.452,22.2253,178.715
10:36:40.149,eb:33:2e:f9:57:b5,,-0.393555,0.130371,-0.922852,10.0708,-0.976562,-1.40381,,,,,,,173.798,22.2638,178.77
10:36:40.187,eb:33:2e:f9:57:b5,,-0.429199,0.109863,-0.900879,10.9863,-0.610352,-2.80762,,,,,,,174.293,22.3462,178.863
10:36:40.202,eb:33:2e:f9:57:b5,,-0.411621,0.105957,-0.915039,11.5356,-0.732422,-3.41797,,,,,,,174.809,22.4066,179
10:36:40.216,eb:33:2e:f9:57:b5,,-0.40918,0.105469,-0.932129,14.2822,2.80762,-2.19727,,,,,,,175.38,22.3846,179.143
10:36:40.247,eb:33:2e:f9:57:b5,,-0.43457,0.108398,-0.921875,20.0195,7.32422,,,,,,,,176.094,22.2198,179.22
10:36:40.290,eb:33:2e:f9:57:b5,,-0.445312,0.100098,-0.938965,30.7617,27.2217,9.39941,,,,,,,177.083,21.6046,179.099
10:36:40.308,eb:33:2e:f9:57:b5,,-0.491211,0.096191,-0.954102,37.1094,69.397,9.0332,,,,,,,178.281,19.7589,178.698
10:36:40.346,eb:33:2e:f9:57:b5,,-0.41748,0.20166,-1.20752,75.6836,115.784,-4.3335,,,,,,,-179.61,15.8752,178.764
10:36:40.387,eb:33:2e:f9:57:b5,,-0.327148,0.381348,-1.57422,169.983,98.3276,-14.0991,,,,,,,-174.814,11.5082,179.044
10:36:40.427,eb:33:2e:f9:57:b5,,-0.369141,0.549316,-1.83154,299.194,91.9189,-32.4707,,,,,,,-165.328,7.61353,179.242
10:36:40.474,eb:33:2e:f9:57:b5,,0.137695,0.229492,-2.10449,360.413,8.36182,-58.5327,,,,,,,-151.551,4.61426,-179.703
10:36:40.519,eb:33:2e:f9:57:b5,,0.033203,0.51416,-0.367676,320.312,-9.09424,-45.105,,,,,,,-137.379,4.81201,-175.891
10:36:40.554,eb:33:2e:f9:57:b5,,0.007812,1.55469,-0.780273,-54.1382,-26.7334,101.196,,,,,,,-134.154,5.63599,-179.555
10:36:40.593,eb:33:2e:f9:57:b5,,-0.162598,1.03516,-0.38623,-133.301,34.0576,101.196,,,,,,,-137.78,8.31665,177.308
10:36:40.636,eb:33:2e:f9:57:b5,,-0.342773,0.672363,-0.553223,-237,24.5972,52.9175,,,,,,,-146.03,9.53064,174.496
10:36:40.678,eb:33:2e:f9:57:b5,,-0.358887,0.393066,-1.10498,-302.307,11.7188,23.9868,,,,,,,-157.297,9.38232,172.678
10:36:40.720,eb:33:2e:f9:57:b5,,-0.333984,0.257324,-1.62207,-319.824,-0.488281,19.5312,,,,,,,-170.002,9.35486,171.815
10:36:40.769,eb:33:2e:f9:57:b5,,-0.228027,0.094238,-2.17725,-323.792,-25.5737,24.292,,,,,,,176.907,10.0305,170.958
10:36:40.813,eb:33:2e:f9:57:b5,,-0.19873,-0.672363,-2.4331,-271.484,-50.7812,30.1514,,,,,,,164.427,11.4478,169.481
10:36:40.863,eb:33:2e:f9:57:b5,,-0.213379,-2.03809,-1.72949,-193.909,14.5874,80.3833,,,,,,,154.803,11.1182,167.157
10:36:40.902,eb:33:2e:f9:57:b5,,-0.839355,-2.21338,-1.25537,-58.3496,-19.2871,27.6489,,,,,,,148.848,9.20654,164.592
10:36:40.943,eb:33:2e:f9:57:b5,,0.825195,1.1001,-0.489746,258.606,-111.511,-138.611,,,,,,,151.507,14.024,165.921
10:36:40.979,eb:33:2e:f9:57:b5,,-1.08789,-0.562012,-1.34473,216.858,-47.7295,-136.597,,,,,,,163.18,19.2316,172.365
10:36:41.006,eb:33:2e:f9:57:b5,,-0.138184,-0.139648,-1.53711,122.925,-61.9507,-60.0586,,,,,,,170.986,21.5607,174.001
10:36:41.047,eb:33:2e:f9:57:b5,,-0.510254,-0.015625,-0.866211,22.522,-30.7007,-20.6299,,,,,,,173.71,23.725,175.034
10:36:41.087,eb:33:2e:f9:57:b5,,-0.449707,0.083496,-0.913574,8.72803,-5.49316,-6.7749,,,,,,,174.391,24.3842,175.342
10:36:41.152,eb:33:2e:f9:57:b5,,-0.475098,0.113281,-0.895996,7.44629,10.437,-1.52588,,,,,,,174.743,24.3018,175.38
10:36:41.165,eb:33:2e:f9:57:b5,,-0.432617,0.095703,-0.911133,10.5591,13.916,-0.061035,,,,,,,175.161,23.7634,175.32
10:36:41.202,eb:33:2e:f9:57:b5,,-0.405762,0.09375,-0.930664,12.4512,9.64355,0.915527,,,,,,,175.633,23.2855,175.193
10:36:41.269,eb:33:2e:f9:57:b5,,-0.412598,0.084473,-0.919434,11.4136,9.33838,0.854492,,,,,,,176.1,22.879,175.045
10:36:41.309,eb:33:2e:f9:57:b5,,-0.415039,0.08252,-0.914551,13.7939,11.5967,2.2583,,,,,,,176.583,22.4451,174.875
10:36:41.334,eb:33:2e:f9:57:b5,,-0.412598,0.069824,-0.924805,17.4561,12.146,5.37109,,,,,,,177.155,21.9507,174.595
10:36:41.386,eb:33:2e:f9:57:b5,,-0.400391,0.065918,-0.9375,21.1792,17.9443,9.09424,,,,,,,177.83,21.3409,174.177
10:36:41.408,eb:33:2e:f9:57:b5,,-0.385254,0.062012,-0.970215,27.8931,26.123,13.2446,,,,,,,178.638,20.451,173.6
10:36:41.463,eb:33:2e:f9:57:b5,,-0.455078,0.077148,-0.996582,40.8936,53.3447,9.27734,,,,,,,179.819,18.924,172.974
10:36:41.489,eb:33:2e:f9:57:b5,,-0.476562,0.148438,-1.14502,75.9277,82.2144,-4.76074,,,,,,,-177.94,16.1169,172.738
10:36:41.537,eb:33:2e:f9:57:b5,,-0.444824,0.219238,-1.28662,129.395,91.9189,-16.6016,,,,,,,-173.859,12.6288,172.892
10:36:41.558,eb:33:2e:f9:57:b5,,-0.419434,0.430176,-1.56885,242.554,126.282,-19.5923,,,,,,,-166.646,8.32214,172.881
10:36:41.616,eb:33:2e:f9:57:b5,,0.010254,0.244141,-2.03369,373.779,113.831,-26.8555,,,,,,,-154.083,2.99377,172.013
10:36:41.643,eb:33:2e:f9:57:b5,,0.106445,0.114746,-2.14697,365.295,-39.7339,-34.8511,,,,,,,-139.048,0.543823,171.925
10:36:41.697,eb:33:2e:f9:57:b5,,0.416016,0.386719,-0.670898,425.842,148.56,59.4482,,,,,,,-123.008,-0.181274,171.942
10:36:41.736,eb:33:2e:f9:57:b5,,-0.132324,0.374512,-0.296387,44.4336,9.52148,140.869,,,,,,,-111.363,3.44421,166.328
10:36:41.791,eb:33:2e:f9:57:b5,,0.053223,0.566895,-0.614258,-362.061,-113.159,31.6162,,,,,,,-120.267,7.06421,166.415
10:36:41.818,eb:33:2e:f9:57:b5,,-0.143066,0.207031,-0.163086,-403.564,-100.22,41.8091,,,,,,,-135.665,11.2939,169.904
10:36:41.856,eb:33:2e:f9:57:b5,,-0.041016,0.123535,-1.02686,-329.529,20.0806,66.5283,,,,,,,-150.062,12.821,167.899
10:36:41.902,eb:33:2e:f9:57:b5,,-0.245605,-0.008301,-1.23926,-326.782,-9.09424,29.2358,,,,,,,-163.911,14.046,166.245
10:36:41.946,eb:33:2e:f9:57:b5,,-0.220703,-0.023926,-1.90234,-295.471,3.35693,-15.3198,,,,,,,-176.364,13.8483,165.888
10:36:41.982,eb:33:2e:f9:57:b5,,-0.05957,-0.555664,-2.33935,-288.879,-7.14111,-6.71387,,,,,,,172.381,13.656,166.393
10:36:42.025,eb:33:2e:f9:57:b5,,-0.286621,-1.3457,-1.72168,-268.799,111.267,99.6094,,,,,,,160.274,11.8378,164.888
10:36:42.077,eb:33:2e:f9:57:b5,,-0.726074,-2.11523,-1.34473,-136.414,23.0103,30.1514,,,,,,,152.034,7.67395,163.482
10:36:42.094,eb:33:2e:f9:57:b5,,-0.949707,-1.73682,-0.765137,192.81,-137.085,-170.898,,,,,,,152.342,10.9039,164.427
10:36:42.136,eb:33:2e:f9:57:b5,,-0.890625,-0.158203,-0.979492,232.361,-61.0352,-102.6,,,,,,,162.147,15.0732,168.794
10:36:42.185,eb:33:2e:f9:57:b5,,-0.146973,-0.012207,-1.46387,125.305,-67.749,-63.9038,,,,,,,169.618,17.4463,170.118
10:36:42.218,eb:33:2e:f9:57:b5,,-0.494141,0.01416,-0.925293,50.1709,-56.3965,-28.5034,,,,,,,173.452,20.3247,171.48
10:36:42.263,eb:33:2e:f9:57:b5,,-0.441895,0.041992,-0.929688,26.3062,3.66211,-19.8364,,,,,,,175.342,21.3025,172.145
10:36:42.305,eb:33:2e:f9:57:b5,,-0.358887,0.042969,-0.942383,15.0146,13.6108,-9.52148,,,,,,,176.375,20.8136,172.689
10:36:42.334,eb:33:2e:f9:57:b5,,-0.413086,0.058594,-0.909668,8.97217,23.2544,-2.92969,,,,,,,176.929,20.1324,172.87
10:36:42.374,eb:33:2e:f9:57:b5,,-0.334961,0.041504,-0.93457,6.7749,21.9727,2.13623,,,,,,,177.286,19.1217,172.82
10:36:42.430,eb:33:2e:f9:57:b5,,-0.340332,0.055664,-0.936523,3.479,7.50732,3.78418,,,,,,,177.446,18.5669,172.573
10:36:42.492,eb:33:2e:f9:57:b5,,-0.318848,0.041992,-0.939941,2.99072,-11.5967,4.15039,,,,,,,177.539,18.6108,172.271
10:36:42.508,eb:33:2e:f9:57:b5,,-0.380859,0.04248,-0.930664,-2.31934,-18.3716,1.09863,,,,,,,177.484,19.2645,171.996
10:36:42.558,eb:33:2e:f9:57:b5,,-0.401367,0.067871,-0.944824,-1.46484,-9.64355,1.0376,,,,,,,177.363,19.8468,171.804
10:36:42.579,eb:33:2e:f9:57:b5,,-0.391602,0.05957,-0.940918,-0.732422,3.11279,1.83106,,,,,,,177.314,19.9622,171.595
10:36:42.625,eb:33:2e:f9:57:b5,,-0.383301,0.034668,-0.91748,-5.61523,7.50732,1.64795,,,,,,,177.188,19.7095,171.414
10:36:42.695,eb:33:2e:f9:57:b5,,-0.355957,0.078613,-0.945312,-9.0332,2.62451,2.80762,,,,,,,176.825,19.4843,171.222
10:36:42.748,eb:33:2e:f9:57:b5,,-0.364258,0.07373,-0.928223,-4.39453,-4.5166,0.366211,,,,,,,176.567,19.5227,171.024
10:36:42.768,eb:33:2e:f9:57:b5,,-0.390625,0.066406,-0.926758,-6.95801,10.437,0.610352,,,,,,,176.342,19.3854,170.903
10:36:42.797,eb:33:2e:f9:57:b5,,-0.327637,0.091309,-0.959961,-5.00488,11.0474,0.427246,,,,,,,176.083,18.88,170.81
10:36:42.830,eb:33:2e:f9:57:b5,,-0.334961,0.083008,-0.930664,-1.0376,-4.3335,0.915527,,,,,,,175.963,18.7756,170.678
10:36:42.864,eb:33:2e:f9:57:b5,,-0.361328,0.07666,-0.929199,0.793457,-12.8174,0.732422,,,,,,,175.957,19.1711,170.469
10:36:42.896,eb:33:2e:f9:57:b5,,-0.365723,0.080566,-0.946289,-3.54004,-5.92041,-1.89209,,,,,,,175.891,19.5282,170.37
10:36:42.926,eb:33:2e:f9:57:b5,,-0.38623,0.065918,-0.923828,-3.90625,-5.67627,0.976562,,,,,,,175.754,19.7809,170.255
10:36:42.955,eb:33:2e:f9:57:b5,,-0.385742,0.095703,-0.914551,-2.99072,-5.49316,1.77002,,,,,,,175.578,20.0116,170.041
10:36:42.991,eb:33:2e:f9:57:b5,,-0.378906,0.091309,-0.933105,-4.57764,0.854492,1.46484,,,,,,,175.397,20.0446,169.854
10:36:43.025,eb:33:2e:f9:57:b5,,-0.384277,0.09375,-0.923828,-3.66211,2.38037,0.976562,,,,,,,175.221,20.0006,169.695
10:36:43.067,eb:33:2e:f9:57:b5,,-0.378906,0.09668,-0.931152,-2.56348,0.488281,0.244141,,,,,,,175.1,19.9567,169.563
10:36:43.120,eb:33:2e:f9:57:b5,,-0.365723,0.099121,-0.936035,-0.793457,-2.31934,0.061035,,,,,,,175.034,19.9841,169.431
10:36:43.152,eb:33:2e:f9:57:b5,,-0.381348,0.095703,-0.933105,-1.0376,0.671387,,,,,,,,175.001,20.0281,169.327
10:36:43.195,eb:33:2e:f9:57:b5,,-0.365723,0.105957,-0.936035,-0.427246,-0.12207,1.28174,,,,,,,174.952,20.0061,169.167
10:36:43.232,eb:33:2e:f9:57:b5,,-0.385742,0.099609,-0.921387,1.09863,-0.549316,0.854492,,,,,,,174.963,20.0391,169.003
10:36:43.270,eb:33:2e:f9:57:b5,,-0.386719,0.097656,-0.916992,-0.610352,2.2583,,,,,,,,174.957,19.9896,168.865
10:36:43.314,eb:33:2e:f9:57:b5,,-0.375488,0.095215,-0.929688,-0.488281,0.671387,-0.244141,,,,,,,174.946,19.9127,168.761
10:36:43.357,eb:33:2e:f9:57:b5,,-0.375977,0.101074,-0.930176,0.427246,-0.244141,-0.366211,,,,,,,174.952,19.9072,168.651
10:36:43.403,eb:33:2e:f9:57:b5,,-0.381836,0.098145,-0.925781,0.427246,0.366211,-0.061035,,,,,,,174.979,19.9072,168.541
10:36:43.447,eb:33:2e:f9:57:b5,,-0.368164,0.09375,-0.938477,0.549316,-0.305176,-0.305176,,,,,,,175.007,19.8907,168.426
10:36:43.498,eb:33:2e:f9:57:b5,,-0.379395,0.09668,-0.925293,0.671387,-0.244141,0.244141,,,,,,,175.029,19.9017,168.294
10:36:43.544,eb:33:2e:f9:57:b5,,-0.381348,0.09375,-0.924316,0.610352,0.610352,0.183105,,,,,,,175.056,19.8962,168.168
10:36:43.592,eb:33:2e:f9:57:b5,,-0.37207,0.097656,-0.935547,0.244141,-0.12207,-0.427246,,,,,,,175.067,19.8633,168.052
10:36:43.608,eb:33:2e:f9:57:b5,,-0.382812,0.095703,-0.925781,0.610352,,-0.610352,,,,,,,175.095,19.8798,167.964
10:36:43.645,eb:33:2e:f9:57:b5,,-0.378906,0.095215,-0.927734,1.0376,0.305176,-0.610352,,,,,,,175.144,19.8688,167.871
10:36:43.680,eb:33:2e:f9:57:b5,,-0.379395,0.086426,-0.928223,0.976562,0.244141,-0.427246,,,,,,,175.204,19.8523,167.783
10:36:43.717,eb:33:2e:f9:57:b5,,-0.37793,0.092773,-0.928223,0.244141,0.732422,-0.061035,,,,,,,175.226,19.8248,167.679
10:36:43.755,eb:33:2e:f9:57:b5,,-0.381348,0.092285,-0.925781,0.244141,2.38037,,,,,,,,175.243,19.7644,167.574
10:36:43.794,eb:33:2e:f9:57:b5,,-0.370605,0.093262,-0.935059,0.305176,1.28174,-0.793457,,,,,,,175.265,19.682,167.487
10:36:43.836,eb:33:2e:f9:57:b5,,-0.384766,0.077637,-0.919922,-2.2583,1.15967,-1.40381,,,,,,,175.259,19.6545,167.426
10:36:43.899,eb:33:2e:f9:57:b5,,-0.368164,0.089355,-0.929199,-3.2959,2.44141,-0.427246,,,,,,,175.155,19.5666,167.371
10:36:43.935,eb:33:2e:f9:57:b5,,-0.369141,0.099121,-0.933594,-3.41797,1.28174,0.976562,,,,,,,175.001,19.4843,167.245
10:36:43.966,eb:33:2e:f9:57:b5,,-0.384766,0.089355,-0.921875,-7.8125,4.21143,0.976562,,,,,,,174.781,19.3909,167.108
10:36:44.000,eb:33:2e:f9:57:b5,,-0.36084,0.115234,-0.94043,-7.08008,4.57764,0.244141,,,,,,,174.463,19.1876,166.992
10:36:44.044,eb:33:2e:f9:57:b5,,-0.358887,0.120605,-0.93457,-5.12695,4.21143,1.0376,,,,,,,174.21,19.0118,166.882
10:36:44.093,eb:33:2e:f9:57:b5,,-0.35791,0.124023,-0.936523,-3.11279,4.57764,2.19727,,,,,,,174.018,18.8196,166.723
10:36:44.118,eb:33:2e:f9:57:b5,,-0.355469,0.123535,-0.933594,-3.84522,4.5166,2.68555,,,,,,,173.848,18.6383,166.536
10:36:44.159,eb:33:2e:f9:57:b5,,-0.354492,0.121582,-0.935059,-1.09863,3.78418,2.38037,,,,,,,173.732,18.4515,166.349
10:36:44.196,eb:33:2e:f9:57:b5,,-0.342285,0.133789,-0.94043,,2.74658,1.83106,,,,,,,173.666,18.2703,166.146
10:36:44.234,eb:33:2e:f9:57:b5,,-0.348145,0.126953,-0.9375,1.58691,3.23486,2.56348,,,,,,,173.683,18.1659,165.976
10:36:44.293,eb:33:2e:f9:57:b5,,-0.344238,0.125,-0.944336,3.66211,3.2959,1.40381,,,,,,,173.782,18.0066,165.789
10:36:44.308,eb:33:2e:f9:57:b5,,-0.345703,0.126465,-0.945801,4.94385,5.18799,0.854492,,,,,,,173.936,17.8363,165.646
10:36:44.344,eb:33:2e:f9:57:b5,,-0.345703,0.131836,-0.94873,4.82178,10.437,-0.061035,,,,,,,174.122,17.5397,165.569
10:36:44.388,eb:33:2e:f9:57:b5,,-0.3125,0.177246,-1.03564,14.8926,19.5923,2.99072,,,,,,,174.474,16.9629,165.493
10:36:44.430,eb:33:2e:f9:57:b5,,-0.341309,0.455078,-1.25488,61.0962,75.6226,-0.732422,,,,,,,175.732,15.4303,165.465
10:36:44.474,eb:33:2e:f9:57:b5,,-0.256348,0.469238,-1.58838,167.419,59.7534,-12.8784,,,,,,,-179.39,12.3871,166.009
10:36:44.521,eb:33:2e:f9:57:b5,,0.051758,1.93262,-0.577637,78.3081,-39.2456,17.334,,,,,,,-173.084,11.9641,165.784
10:36:44.561,eb:33:2e:f9:57:b5,,0.078613,2.05908,-0.270508,-69.9463,-18.2495,51.5137,,,,,,,-173.897,13.2605,164.339
10:36:44.606,eb:33:2e:f9:57:b5,,-0.115723,1.14014,-1.06787,-99.5483,-46.3257,73.0591,,,,,,,-178.391,14.5184,161.636
10:36:44.644,eb:33:2e:f9:57:b5,,-0.369629,0.346191,-1.47705,-256.104,29.3579,102.173,,,,,,,174.078,14.9963,157.978
10:36:44.682,eb:33:2e:f9:57:b5,,-0.141113,0.107422,-1.65527,-243.103,23.2544,18.4937,,,,,,,163.043,13.667,155.709
10:36:44.726,eb:33:2e:f9:57:b5,,-0.356445,-0.643066,-1.41016,-204.468,108.154,2.92969,,,,,,,154.286,11.3379,156.44
10:36:44.764,eb:33:2e:f9:57:b5,,-0.376953,-1.36914,-1.36084,-123.535,56.3965,-42.1143,,,,,,,147.64,8.32214,158.994
10:36:44.805,eb:33:2e:f9:57:b5,,-0.563965,-1.4541,-1.18018,11.3525,20.9961,-25.4517,,,,,,,145.975,7.41577,160.779
10:36:44.846,eb:33:2e:f9:57:b5,,-0.344238,-0.942383,-1.11475,85.3882,7.75146,-96.1304,,,,,,,148.304,8.84949,163.01
10:36:44.883,eb:33:2e:f9:57:b5,,-0.561035,0.500977,-0.409668,155.273,-50.5371,-218.811,,,,,,,156.319,14.9469,166.652
10:36:44.919,eb:33:2e:f9:57:b5,,-0.799316,-0.100586,-0.997559,133.118,-9.58252,-65.4907,,,,,,,163.702,17.3529,172.408
10:36:44.978,eb:33:2e:f9:57:b5,,-0.218262,0.117188,-1.18701,102.722,-22.1558,-37.2314,,,,,,,168.981,17.8253,173.502
10:36:45.022,eb:33:2e:f9:57:b5,,-0.289551,0.000488,-1.10644,60.3638,-32.8979,-25.7568,,,,,,,172.661,19.1821,174.452
10:36:45.049,eb:33:2e:f9:57:b5,,-0.398926,0.010254,-0.953613,15.0757,-22.8882,-14.8926,,,,,,,174.254,20.484,175.1
10:36:45.090,eb:33:2e:f9:57:b5,,-0.484375,0.075195,-0.871582,6.04248,0.732422,-0.488281,,,,,,,174.732,20.9784,175.276
10:36:45.127,eb:33:2e:f9:57:b5,,-0.385254,0.096191,-0.946289,7.44629,8.54492,1.58691,,,,,,,175.001,20.6873,175.117
10:36:45.167,eb:33:2e:f9:57:b5,,-0.347656,0.101562,-0.973145,9.09424,-1.95312,2.01416,,,,,,,175.298,20.5389,174.952
10:36:45.209,eb:33:2e:f9:57:b5,,-0.413574,0.100586,-0.91748,13.0005,-1.09863,-0.854492,,,,,,,175.732,20.6818,174.809
10:36:45.246,eb:33:2e:f9:57:b5,,-0.377441,0.085449,-0.936035,14.8926,-1.0376,-4.21143,,,,,,,176.347,20.6873,174.809
10:36:45.286,eb:33:2e:f9:57:b5,,-0.393066,0.066406,-0.925781,15.8081,-4.08936,-4.5166,,,,,,,177.034,20.8356,174.919
10:36:45.330,eb:33:2e:f9:57:b5,,-0.397461,0.044434,-0.928711,18.9819,-1.2207,-0.244141,,,,,,,177.781,20.9619,174.957
10:36:45.372,eb:33:2e:f9:57:b5,,-0.450195,0.058594,-0.922852,21.4844,11.6577,4.57764,,,,,,,178.566,20.8411,174.771
10:36:45.411,eb:33:2e:f9:57:b5,,-0.470215,0.053711,-0.935547,28.1982,39.4287,11.6577,,,,,,,179.44,19.9292,174.326
10:36:45.458,eb:33:2e:f9:57:b5,,-0.43457,0.07666,-1.06006,47.9736,79.834,8.72803,,,,,,,-179.275,17.5397,173.765
10:36:45.501,eb:33:2e:f9:57:b5,,-0.439941,0.240234,-1.43359,118.347,86.6089,-11.1694,,,,,,,-176.05,14.0295,173.617
10:36:45.537,eb:33:2e:f9:57:b5,,-0.439453,0.415527,-1.69971,243.774,90.8813,-31.3721,,,,,,,-168.832,10.6018,174.117
10:36:45.582,eb:33:2e:f9:57:b5,,0.112793,0.216309,-1.96533,360.84,51.3306,-31.311,,,,,,,-156.27,7.10815,174.501
10:36:45.625,eb:33:2e:f9:57:b5,,0.136719,0.285156,-1.73731,368.591,-71.8384,-4.02832,,,,,,,-141.669,6.98731,175.529
10:36:45.657,eb:33:2e:f9:57:b5,,0.121582,0.939453,-0.695312,466.797,36.9263,18.9819,,,,,,,-125.008,8.36609,177.171
10:36:45.705,eb:33:2e:f9:57:b5,,-0.12207,0.12207,-0.385742,171.936,128.113,105.286,,,,,,,-110.089,9.29443,171.985
10:36:45.746,eb:33:2e:f9:57:b5,,-0.100586,0.570312,-0.617676,-354.37,-38.3911,-26.4282,,,,,,,-116.505,10.2283,169.904
10:36:45.776,eb:33:2e:f9:57:b5,,-0.237793,0.329102,-0.653809,-454.407,-14.0991,-22.2778,,,,,,,-133.33,9.90418,171.7
10:36:45.822,eb:33:2e:f9:57:b5,,-0.207031,0.091797,-0.943359,-312.134,68.2983,9.58252,,,,,,,-148.826,8.48145,170.733
10:36:45.869,eb:33:2e:f9:57:b5,,-0.350586,-0.067871,-1.22998,-332.153,-19.5923,42.7246,,,,,,,-161.658,8.50891,169.607
10:36:45.908,eb:33:2e:f9:57:b5,,-0.306641,-0.109863,-1.89258,-314.209,5.00488,77.9419,,,,,,,-175.243,9.02527,166.915
10:36:45.946,eb:33:2e:f9:57:b5,,-0.480957,-0.832031,-2.2041,-278.809,39.7339,77.8198,,,,,,,172.546,8.21777,163.757
10:36:45.978,eb:33:2e:f9:57:b5,,-0.963379,-1.25684,-1.72461,-259.399,67.0166,72.8149,,,,,,,161.038,4.92737,161.071
10:36:46.036,eb:33:2e:f9:57:b5,,0.141602,-2.25049,-0.908691,-115.723,-111.389,-2.44141,,,,,,,153.468,6.03149,159.813
10:36:46.053,eb:33:2e:f9:57:b5,,-1.1084,-1.625,-3.10889,162.659,-212.646,-89.7217,,,,,,,153.166,6.26221,158.588
10:36:46.091,eb:33:2e:f9:57:b5,,-0.424805,0.390625,-1.01074,232.178,-67.9932,-184.204,,,,,,,162.713,13.3813,161.125
10:36:46.149,eb:33:2e:f9:57:b5,,-0.256348,-0.011719,-1.36475,161.438,-44.2505,-35.6445,,,,,,,171.453,16.7157,164.268
10:36:46.192,eb:33:2e:f9:57:b5,,-0.416504,-0.026367,-0.998535,67.688,-54.8096,-22.3999,,,,,,,176.215,19.4678,165.547
10:36:46.219,eb:33:2e:f9:57:b5,,-0.424316,-0.023438,-0.958496,29.6631,-5.31006,-16.6016,,,,,,,178.275,20.451,166.179
10:36:46.266,eb:33:2e:f9:57:b5,,-0.382324,-0.011719,-0.939453,20.3857,14.5264,-8.97217,,,,,,,179.478,20.105,166.679
10:36:46.310,eb:33:2e:f9:57:b5,,-0.387695,-0.008789,-0.910645,13.4277,22.2778,-0.061035,,,,,,,-179.791,19.3799,166.805
10:36:46.350,eb:33:2e:f9:57:b5,,-0.344238,-0.018066,-0.930176,12.6953,25.9399,5.98144,,,,,,,-179.302,18.3582,166.597
10:36:46.396,eb:33:2e:f9:57:b5,,-0.313477,-0.012695,-0.959473,9.94873,10.6812,6.95801,,,,,,,-178.94,17.6331,166.24
10:36:46.433,eb:33:2e:f9:57:b5,,-0.35791,-0.027832,-0.910156,4.76074,1.58691,4.45557,,,,,,,-178.693,17.4023,165.927
10:36:46.472,eb:33:2e:f9:57:b5,,-0.32959,0.000977,-0.964355,4.88281,-5.00488,4.5166,,,,,,,-178.577,17.5397,165.707
10:36:46.514,eb:33:2e:f9:57:b5,,-0.373535,-0.046387,-0.901855,0.244141,-6.46973,2.50244,,,,,,,-178.456,17.7484,165.465
10:36:46.559,eb:33:2e:f9:57:b5,,-0.328613,0.077148,-1.03272,-4.5166,-10.0098,5.18799,,,,,,,-178.748,18.1494,165.306
10:36:46.587,eb:33:2e:f9:57:b5,,-0.364746,0.012695,-0.985352,8.17871,21.3013,6.95801,,,,,,,-178.66,17.9626,164.96
10:36:46.630,eb:33:2e:f9:57:b5,,-0.356445,-0.050781,-0.921875,1.89209,30.5786,0.183105,,,,,,,-178.429,16.864,164.674
10:36:46.674,eb:33:2e:f9:57:b5,,-0.268555,-0.005371,-0.983398,3.23486,19.4702,-0.671387,,,,,,,-178.391,15.8203,164.68
10:36:46.704,eb:33:2e:f9:57:b5,,-0.346191,-0.027344,-0.914062,1.64795,16.7236,-1.89209,,,,,,,-178.248,15.1447,164.636
10:36:46.745,eb:33:2e:f9:57:b5,,-0.274414,-0.007324,-0.967285,-1.40381,11.3525,-1.40381,,,,,,,-178.259,14.5734,164.636
10:36:46.788,eb:33:2e:f9:57:b5,,-0.27832,-0.010742,-0.97998,0.671387,6.89697,-2.07519,,,,,,,-178.248,14.2383,164.63
10:36:46.823,eb:33:2e:f9:57:b5,,-0.276855,-0.01709,-0.962891,3.60107,5.18799,-2.01416,,,,,,,-178.121,14.0076,164.669
10:36:46.870,eb:33:2e:f9:57:b5,,-0.283691,-0.013672,-0.971191,8.72803,9.64355,1.58691,,,,,,,-177.858,13.7109,164.608
10:36:46.910,eb:33:2e:f9:57:b5,,-0.294922,-0.036621,-0.944824,7.01904,15.8081,-0.061035,,,,,,,-177.528,13.2001,164.482
10:36:46.938,eb:33:2e:f9:57:b5,,-0.244141,-0.026367,-0.987793,6.5918,13.7329,0.061035,,,,,,,-177.27,12.6123,164.427
10:36:46.983,eb:33:2e:f9:57:b5,,-0.256348,-0.035645,-0.974121,8.17871,11.9019,-1.58691,,,,,,,-176.957,12.1234,164.372
10:36:47.022,eb:33:2e:f9:57:b5,,-0.244141,-0.047363,-0.962891,8.48389,13.5498,0.610352,,,,,,,-176.611,11.6016,164.312
